ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-08-04,551706.8783582503,338886.57698288077,614291.4071128926,551706.8783582503,551706.8783582503,-71869.34311915509,-71869.34311915509,-71869.34311915509,-21095.66539480878,-21095.66539480878,-21095.66539480878,-50773.677724346315,-50773.677724346315,-50773.677724346315,0.0,0.0,0.0,479837.53523909516
2014-08-05,552082.0859929628,285604.10497467226,570396.5154076722,552082.0859929628,552082.0859929628,-123093.67869384326,-123093.67869384326,-123093.67869384326,-68169.68115636158,-68169.68115636158,-68169.68115636158,-54923.997537481686,-54923.997537481686,-54923.997537481686,0.0,0.0,0.0,428988.4072991196
2014-08-06,552457.2936276754,307410.46337215806,593596.4381211121,552457.2936276754,552457.2936276754,-102943.69796249195,-102943.69796249195,-102943.69796249195,-44221.553688446,-44221.553688446,-44221.553688446,-58722.14427404592,-58722.14427404592,-58722.14427404592,0.0,0.0,0.0,449513.59566518344
2014-08-07,552832.501262388,226474.99760734252,492153.0371846535,552832.501262388,552832.501262388,-193967.84719519553,-193967.84719519553,-193967.84719519553,-131871.40061547796,-131871.40061547796,-131871.40061547796,-62096.44657971761,-62096.44657971761,-62096.44657971761,0.0,0.0,0.0,358864.65406719246
2014-08-08,553207.7088971004,289049.02037746593,583931.6354152571,553207.7088971004,553207.7088971004,-122056.86231314129,-122056.86231314129,-122056.86231314129,-57074.66279802513,-57074.66279802513,-57074.66279802513,-64982.19951511618,-64982.19951511618,-64982.19951511618,0.0,0.0,0.0,431150.8465839591
2014-08-09,553582.9165318131,480881.170728978,762704.2384504295,553582.9165318131,553582.9165318131,66718.20920175065,66718.20920175065,66718.20920175065,134041.40660587247,134041.40660587247,134041.40660587247,-67323.19740412182,-67323.19740412182,-67323.19740412182,0.0,0.0,0.0,620301.1257335638
2014-08-10,553958.1241665256,538515.459462728,815387.2756230826,553958.1241665256,553958.1241665256,119318.47654561234,119318.47654561234,119318.47654561234,188391.5570471455,188391.5570471455,188391.5570471455,-69073.08050153317,-69073.08050153317,-69073.08050153317,0.0,0.0,0.0,673276.6007121379
2014-08-11,554333.3318012381,312978.63519594696,598088.1113773918,554333.3318012381,554333.3318012381,-91292.12343612681,-91292.12343612681,-91292.12343612681,-21095.665394907483,-21095.665394907483,-21095.665394907483,-70196.45804121933,-70196.45804121933,-70196.45804121933,0.0,0.0,0.0,463041.2083651113
2014-08-12,554708.5394359507,276221.8531768217,553328.4774734175,554708.5394359507,554708.5394359507,-138839.4569438459,-138839.4569438459,-138839.4569438459,-68169.68115625247,-68169.68115625247,-68169.68115625247,-70669.77578759346,-70669.77578759346,-70669.77578759346,0.0,0.0,0.0,415869.0824921048
2014-08-13,555083.7470706633,299846.61971731856,577392.4851292383,555083.7470706633,555083.7470706633,-114703.45643188713,-114703.45643188713,-114703.45643188713,-44221.55368849175,-44221.55368849175,-44221.55368849175,-70481.9027433954,-70481.9027433954,-70481.9027433954,0.0,0.0,0.0,440380.29063877615
2014-08-14,555458.9547053758,213066.75784878395,498934.3812270884,555458.9547053758,555458.9547053758,-201505.81960775208,-201505.81960775208,-201505.81960775208,-131871.40061541437,-131871.40061541437,-131871.40061541437,-69634.4189923377,-69634.4189923377,-69634.4189923377,0.0,0.0,0.0,353953.13509762374
2014-08-15,555834.1623400884,285390.799658188,574319.1500913261,555834.1623400884,555834.1623400884,-125216.25737375287,-125216.25737375287,-125216.25737375287,-57074.66279792643,-57074.66279792643,-57074.66279792643,-68141.59457582644,-68141.59457582644,-68141.59457582644,0.0,0.0,0.0,430617.9049663355
2014-08-16,556209.3699748009,484851.6693312837,757555.3217783426,556209.3699748009,556209.3699748009,68011.34900600674,68011.34900600674,68011.34900600674,134041.40660600085,134041.40660600085,134041.40660600085,-66030.05759999409,-66030.05759999409,-66030.05759999409,0.0,0.0,0.0,624220.7189808076
2014-08-17,556584.5776095135,541710.6532831216,817512.856877625,556584.5776095135,556584.5776095135,125053.39883838575,125053.39883838575,125053.39883838575,188391.55704703394,188391.55704703394,188391.55704703394,-63338.15820864818,-63338.15820864818,-63338.15820864818,0.0,0.0,0.0,681637.9764478992
2014-08-18,556920.8822145903,342652.29737675923,622933.8636182069,556920.8822145903,556920.8822145903,-81210.70879592454,-81210.70879592454,-81210.70879592454,-21095.665395099437,-21095.665395099437,-21095.665395099437,-60115.0434008251,-60115.0434008251,-60115.0434008251,0.0,0.0,0.0,475710.17341866577
2014-08-19,557257.186819667,293548.7399227358,561004.5588727398,557257.186819667,557257.186819667,-124589.14683326529,-124589.14683326529,-124589.14683326529,-68169.68115642955,-68169.68115642955,-68169.68115642955,-56419.46567683571,-56419.46567683571,-56419.46567683571,0.0,0.0,0.0,432668.0399864017
2014-08-20,557593.4914247437,323240.6108355415,609298.9446615132,557593.4914247437,557593.4914247437,-96539.90962155715,-96539.90962155715,-96539.90962155715,-44221.55368837974,-44221.55368837974,-44221.55368837974,-52318.355933177394,-52318.355933177394,-52318.355933177394,0.0,0.0,0.0,461053.5818031865
2014-08-21,557929.7960298203,243045.79547388482,521678.08589998493,557929.7960298203,557929.7960298203,-179756.59828879478,-179756.59828879478,-179756.59828879478,-131871.40061548076,-131871.40061548076,-131871.40061548076,-47885.197673314025,-47885.197673314025,-47885.197673314025,0.0,0.0,0.0,378173.1977410256
2014-08-22,558266.1006348971,311500.31291214644,599692.1922734942,558266.1006348971,558266.1006348971,-100272.90805985732,-100272.90805985732,-100272.90805985732,-57074.66279778492,-57074.66279778492,-57074.66279778492,-43198.245262072385,-43198.245262072385,-43198.245262072385,0.0,0.0,0.0,457993.1925750398
2014-08-23,558602.4052399739,518796.89866721275,793923.2641069031,558602.4052399739,558602.4052399739,95702.77315345341,95702.77315345341,95702.77315345341,134041.40660613636,134041.40660613636,134041.40660613636,-38338.63345268294,-38338.63345268294,-38338.63345268294,0.0,0.0,0.0,654305.1783934273
2014-08-24,558938.7098450507,575088.3437123876,849558.4747627773,558938.7098450507,558938.7098450507,155003.12842817896,155003.12842817896,155003.12842817896,188391.55704725042,188391.55704725042,188391.55704725042,-33388.42861907145,-33388.42861907145,-33388.42861907145,0.0,0.0,0.0,713941.8382732297
2014-08-25,559275.0144501274,380729.8850254699,646562.6374403945,559275.0144501274,559275.0144501274,-49524.33932240953,-49524.33932240953,-49524.33932240953,-21095.665394867887,-21095.665394867887,-21095.665394867887,-28428.673927541637,-28428.673927541637,-28428.673927541637,0.0,0.0,0.0,509750.67512771784
2014-08-26,559611.3190552042,331597.000451793,615559.5164487843,559611.3190552042,559611.3190552042,-91707.1621740973,-91707.1621740973,-91707.1621740973,-68169.68115638198,-68169.68115638198,-68169.68115638198,-23537.481017715294,-23537.481017715294,-23537.481017715294,0.0,0.0,0.0,467904.15688110684
2014-08-27,559947.6236602808,348787.1466734828,634430.2022528837,559947.6236602808,559947.6236602808,-63009.77330045962,-63009.77330045962,-63009.77330045962,-44221.55368848602,-44221.55368848602,-44221.55368848602,-18788.219611973596,-18788.219611973596,-18788.219611973596,0.0,0.0,0.0,496937.8503598212
2014-08-28,560283.9282653576,276847.4596308602,555770.9141811257,560283.9282653576,560283.9282653576,-146119.25447110584,-146119.25447110584,-146119.25447110584,-131871.40061554717,-131871.40061554717,-131871.40061554717,-14247.853855558662,-14247.853855558662,-14247.853855558662,0.0,0.0,0.0,414164.67379425175
2014-08-29,560620.2328704343,343689.07136525074,633514.7722888727,560620.2328704343,560620.2328704343,-67050.13296866858,-67050.13296866858,-67050.13296866858,-57074.662797686244,-57074.662797686244,-57074.662797686244,-9975.47017098233,-9975.47017098233,-9975.47017098233,0.0,0.0,0.0,493570.0999017657
2014-08-30,560956.5374755111,562915.9554141277,828694.1697887812,560956.5374755111,560956.5374755111,128020.37051006703,128020.37051006703,128020.37051006703,134041.40660589602,134041.40660589602,134041.40660589602,-6021.036095828982,-6021.036095828982,-6021.036095828982,0.0,0.0,0.0,688976.9079855781
2014-08-31,561292.8420805878,609866.572846293,879326.8373271619,561292.8420805878,561292.8420805878,185967.13394056392,185967.13394056392,185967.13394056392,188391.55704708307,188391.55704708307,188391.55704708307,-2424.4231065191416,-2424.4231065191416,-2424.4231065191416,0.0,0.0,0.0,747259.9760211516
2014-09-01,561629.1466856645,396732.449159778,685062.2294781196,561629.1466856645,561629.1466856645,-20310.384385628568,-20310.384385628568,-20310.384385628568,-21095.66539496659,-21095.66539496659,-21095.66539496659,785.2810093380263,785.2810093380263,785.2810093380263,0.0,0.0,0.0,541318.7623000359
2014-09-02,561965.4512907413,362951.7755717292,636301.9011501026,561965.4512907413,561965.4512907413,-64579.52828283798,-64579.52828283798,-64579.52828283798,-68169.68115649754,-68169.68115649754,-68169.68115649754,3590.1528736595737,3590.1528736595737,3590.1528736595737,0.0,0.0,0.0,497385.92300790333
2014-09-03,562301.755895818,388583.12844737526,659051.3573257995,562301.755895818,562301.755895818,-38238.05497928631,-38238.05497928631,-38238.05497928631,-44221.55368848314,-44221.55368848314,-44221.55368848314,5983.498709196839,5983.498709196839,5983.498709196839,0.0,0.0,0.0,524063.70091653167
2014-09-04,562638.0605008948,303780.4223063263,570848.1240577584,562638.0605008948,562638.0605008948,-123901.7962182908,-123901.7962182908,-123901.7962182908,-131871.40061539924,-131871.40061539924,-131871.40061539924,7969.604397108446,7969.604397108446,7969.604397108446,0.0,0.0,0.0,438736.264282604
2014-09-05,562974.3651059715,381283.13645606017,669697.6651048664,562974.3651059715,562974.3651059715,-47511.4829621501,-47511.4829621501,-47511.4829621501,-57074.66279822757,-57074.66279822757,-57074.66279822757,9563.179836077468,9563.179836077468,9563.179836077468,0.0,0.0,0.0,515462.88214382133
2014-09-06,563310.6697110481,570571.9062873032,861021.8981488242,563310.6697110481,563310.6697110481,144829.9224429697,144829.9224429697,144829.9224429697,134041.40660602436,134041.40660602436,134041.40660602436,10788.5158369453,10788.5158369453,10788.5158369453,0.0,0.0,0.0,708140.5921540179
2014-09-07,563646.9743161249,630237.2510021728,897150.2098239358,563646.9743161249,563646.9743161249,200069.93713375385,200069.93713375385,200069.93713375385,188391.5570470272,188391.5570470272,188391.5570470272,11678.380086726622,11678.380086726622,11678.380086726622,0.0,0.0,0.0,763716.9114498787
2014-09-08,563983.2789212017,417514.63337592233,682142.2979958238,563983.2789212017,563983.2789212017,-8822.979122806784,-8822.979122806784,-8822.979122806784,-21095.665395065273,-21095.665395065273,-21095.665395065273,12272.68627225849,12272.68627225849,12272.68627225849,0.0,0.0,0.0,555160.2997983949
2014-09-09,564319.5835262785,378084.80250062764,665039.5925291029,564319.5835262785,564319.5835262785,-55552.70411512661,-55552.70411512661,-55552.70411512661,-68169.68115644998,-68169.68115644998,-68169.68115644998,12616.977041323362,12616.977041323362,12616.977041323362,0.0,0.0,0.0,508766.87941115187
2014-09-10,564655.8881313552,386162.2759563096,676429.9400777658,564655.8881313552,564655.8881313552,-31460.786789323658,-31460.786789323658,-31460.786789323658,-44221.55368852889,-44221.55368852889,-44221.55368852889,12760.766899205239,12760.766899205239,12760.766899205239,0.0,0.0,0.0,533195.1013420315
2014-09-11,564992.1927364318,302231.22694588185,583347.535197706,564992.1927364318,564992.1927364318,-119115.60538803325,-119115.60538803325,-119115.60538803325,-131871.40061554997,-131871.40061554997,-131871.40061554997,12755.795227516712,12755.795227516712,12755.795227516712,0.0,0.0,0.0,445876.5873483986
2014-09-12,565328.4973415086,386475.7125898209,651873.7647799772,565328.4973415086,565328.4973415086,-44420.42055893118,-44420.42055893118,-44420.42055893118,-57074.662798086065,-57074.662798086065,-57074.662798086065,12654.242239154892,12654.242239154892,12654.242239154892,0.0,0.0,0.0,520908.07678257744
2014-09-13,565664.8019465854,561135.8930041086,854430.475363894,565664.8019465854,565664.8019465854,146548.36837241147,146548.36837241147,146548.36837241147,134041.40660616706,134041.40660616706,134041.40660616706,12506.9617662444,12506.9617662444,12506.9617662444,0.0,0.0,0.0,712213.1703189969
2014-09-14,566001.1065516622,633199.8795384115,913260.4348807328,566001.1065516622,566001.1065516622,200753.3413200848,200753.3413200848,200753.3413200848,188391.5570469157,188391.5570469157,188391.5570469157,12361.784273169098,12361.784273169098,12361.784273169098,0.0,0.0,0.0,766754.447871747
2014-09-15,566337.4111567389,416305.76670890924,703549.1962142909,566337.4111567389,566337.4111567389,-8833.723993197409,-8833.723993197409,-8833.723993197409,-21095.665394927008,-21095.665394927008,-21095.665394927008,12261.941401729591,12261.941401729591,12261.941401729591,0.0,0.0,0.0,557503.6871635414
2014-09-16,566673.7157618155,366189.7817371351,644673.9333728027,566673.7157618155,566673.7157618155,-55925.021415008036,-55925.021415008036,-55925.021415008036,-68169.6811564532,-68169.6811564532,-68169.6811564532,12244.659741445164,12244.659741445164,12244.659741445164,0.0,0.0,0.0,510748.6943468075
2014-09-17,567010.0203668923,396261.29848756857,672733.2650005582,567010.0203668923,567010.0203668923,-31881.587216277512,-31881.587216277512,-31881.587216277512,-44221.553688635184,-44221.553688635184,-44221.553688635184,12339.966472357677,12339.966472357677,12339.966472357677,0.0,0.0,0.0,535128.4331506148
2014-09-18,567346.3249719691,298879.916982885,593934.2665268715,567346.3249719691,567346.3249719691,-119301.65742362366,-119301.65742362366,-119301.65742362366,-131871.40061553204,-131871.40061553204,-131871.40061553204,12569.743191908376,12569.743191908376,12569.743191908376,0.0,0.0,0.0,448044.66754834546
2014-09-19,567682.6295770458,386736.3600407097,663361.1796415068,567682.6295770458,567682.6295770458,-44127.60600853849,-44127.60600853849,-44127.60600853849,-57074.66279794458,-57074.66279794458,-57074.66279794458,12947.056789406088,12947.056789406088,12947.056789406088,0.0,0.0,0.0,523555.0235685073
2014-09-20,568018.9341821226,584524.2596830933,861148.6199759919,568018.9341821226,568018.9341821226,147517.19449298643,147517.19449298643,147517.19449298643,134041.40660592672,134041.40660592672,134041.40660592672,13475.787887059698,13475.787887059698,13475.787887059698,0.0,0.0,0.0,715536.128675109
2014-09-21,568355.2387871993,632861.7191482431,907539.8979204154,568355.2387871993,568355.2387871993,202542.12541229144,202542.12541229144,202542.12541229144,188391.55704713217,188391.55704713217,188391.55704713217,14150.568365159232,14150.568365159232,14150.568365159232,0.0,0.0,0.0,770897.3641994908
2014-09-22,568691.5433922759,411438.4448070651,702839.9385903324,568691.5433922759,568691.5433922759,-6138.635299172047,-6138.635299172047,-6138.635299172047,-21095.665394602176,-21095.665394602176,-21095.665394602176,14957.030095430131,14957.030095430131,14957.030095430131,0.0,0.0,0.0,562552.9080931039
2014-09-23,569027.8479973527,379389.4574239518,649933.9418257618,569027.8479973527,569027.8479973527,-52297.323659632624,-52297.323659632624,-52297.323659632624,-68169.68115645641,-68169.68115645641,-68169.68115645641,15872.357496823792,15872.357496823792,15872.357496823792,0.0,0.0,0.0,516730.52433772007
2014-09-24,569364.1526024295,408796.7292070559,683126.2498535699,569364.1526024295,569364.1526024295,-27355.426504796826,-27355.426504796826,-27355.426504796826,-44221.553688523185,-44221.553688523185,-44221.553688523185,16866.12718372635,16866.12718372635,16866.12718372635,0.0,0.0,0.0,542008.7260976327
2014-09-25,569700.4572075062,312352.9173093282,588361.9945499381,569700.4572075062,569700.4572075062,-113969.99153678423,-113969.99153678423,-113969.99153678423,-131871.40061559845,-131871.40061559845,-131871.40061559845,17901.40907881421,17901.40907881421,17901.40907881421,0.0,0.0,0.0,455730.46567072195
2014-09-26,570036.761812583,400044.7819236466,679819.7211601431,570036.761812583,570036.761812583,-38138.567619912574,-38138.567619912574,-38138.567619912574,-57074.662798208694,-57074.662798208694,-57074.662798208694,18936.095178296117,18936.095178296117,18936.095178296117,0.0,0.0,0.0,531898.1941926704
